noun,gender,lang
champ,Sustantivo_masculino,fr
chamæleon,Sustantivo_masculino,fr
chamæléon,Sustantivo_masculino,fr
champignon,Sustantivo_masculino,fr
chalandage,Sustantivo_masculino,fr
chai,Sustantivo_masculino,fr
ceste,Sustantivo_femenino,fr
centralisme,Sustantivo_masculino_2,fr
cerf,Sustantivo_masculino,fr
centre,Sustantivo_masculino,fr
cercueil,Sustantivo_masculino,fr
ceinturier,Sustantivo_masculino,fr
cellier,Sustantivo_masculino,fr
cavalerie,Sustantivo_masculino,fr
cavaquinho,Sustantivo_masculino_3,fr
cauchemar,Sustantivo_masculino,fr
catholicisme,Sustantivo_masculino,fr
catalogue,Sustantivo_masculino,fr
casque,Sustantivo_masculino,fr
carnotaure,Sustantivo_masculino,fr
cardinal,Sustantivo_masculino,fr
carbone,Sustantivo_masculino,fr
caramel,Sustantivo_masculino_2,fr
cartilage,Sustantivo_masculino,fr
catalan,Sustantivo_masculino,fr
caractère,Sustantivo_masculino,fr
caractere,Sustantivo_masculino,fr
caquet,Sustantivo_masculino,fr
capulin,Sustantivo_masculino,fr
capodastre,Sustantivo_masculino,fr
Capricorne,Sustantivo_masculino,fr
capitalisme,Sustantivo_masculino,fr
capitaine,Sustantivo_femenino_y_masculino,fr
canif,Sustantivo_masculino,fr
Canadian,Sustantivo_femenino_y_masculino,fr
canard,Sustantivo_masculino_2,fr
caméo,Sustantivo_masculino,fr
caméléon,Sustantivo_masculino,fr
campus,Sustantivo_masculino_4,fr
camphre,Sustantivo_masculino,fr
camp,Sustantivo_masculino,fr
communicateur,Sustantivo_masculino,fr
camembert,Sustantivo_masculino_2,fr
camion,Sustantivo_masculino,fr
calot,Sustantivo_masculino,fr
calorique,Sustantivo_masculino,fr
calmar,Sustantivo_masculino,fr
calendrier,Sustantivo_masculino,fr
caisse,Sustantivo_masculino,fr
caillou,Sustantivo_masculino,fr
cahier,Sustantivo_masculino,fr
cafard,Sustantivo_masculino,fr
café,Sustantivo_masculino_2,fr
cadre,Sustantivo_masculino,fr
cadet,Sustantivo_masculino_2,fr
cadreur,Sustantivo_masculino,fr
cadeau,Sustantivo_masculino,fr
cadran,Sustantivo_masculino,fr
bélier,Sustantivo_masculino,fr
béret,Sustantivo_masculino,fr
bé,Sustantivo_masculino_2,fr
cache,Sustantivo_masculino,fr
cachot,Sustantivo_masculino,fr
bégaiement,Sustantivo_masculino,fr
cadavre,Sustantivo_masculino,fr
bélouga,Sustantivo_femenino_y_masculino,fr
brunissage,Sustantivo_masculino,fr
brut,Sustantivo_masculino,fr
bâtisseur,Sustantivo_masculino,fr
bureau,Sustantivo_masculino,fr
brûleur,Sustantivo_masculino,fr
bâbord,Sustantivo_masculino,fr
bâtiment,Sustantivo_masculino,fr
bâton,Sustantivo_masculino,fr
brouillard,Sustantivo_masculino,fr
bruit,Sustantivo_masculino,fr
brouhaha,Sustantivo_masculino,fr
brie,Sustantivo_masculino_2,fr
bravo,Sustantivo_masculino,fr
bridge,Sustantivo_masculino_2,fr
bredouillis,Sustantivo_masculino,fr
breuvage,Sustantivo_masculino,fr
brachyœsophage,Sustantivo_masculino,fr
bouton,Sustantivo_masculino,fr
bourg,Sustantivo_masculino,fr
bourdon,Sustantivo_masculino,fr
bourgeon,Sustantivo_masculino,fr
bout,Sustantivo_masculino,fr
boulier,Sustantivo_masculino,fr
boule,Sustantivo_masculino,fr
bouchon,Sustantivo_masculino,fr
bombon,Sustantivo_masculino_2,fr
bouddhisme,Sustantivo_masculino,fr
boucher,Sustantivo_masculino,fr
bon vivant,Sustantivo_masculino,fr
bordel,Sustantivo_masculino_2,fr
bol,Sustantivo_masculino_6,fr
boix,Sustantivo_masculino_2,fr
bois chaud,Sustantivo_masculino,fr
blizzard,Sustantivo_masculino,fr
bois de poule,Sustantivo_masculino,fr
bois,Sustantivo_masculino,fr
bjr,Sustantivo_masculino,fr
blé,Sustantivo_masculino,fr
bleu,Sustantivo_masculino,fr
bit,Sustantivo_masculino_2,fr
bistro,Sustantivo_masculino,fr
bisou,Sustantivo_masculino,fr
bide,Sustantivo_masculino,fr
bien,Sustantivo_masculino_3,fr
beurre,Sustantivo_masculino,fr
bijou,Sustantivo_masculino,fr
biniou,Sustantivo_masculino,fr
besoin,Sustantivo_masculino,fr
berceau,Sustantivo_masculino,fr
beau,Sustantivo_masculino,fr
beau-fils,Sustantivo_masculino,fr
bellicisme,Sustantivo_masculino,fr
beignet,Sustantivo_masculino,fr
beau-frère,Sustantivo_masculino,fr
barbarisme,Sustantivo_masculino_2,fr
bambin,Sustantivo_masculino,fr
bateau,Sustantivo_masculino,fr
basilic,Sustantivo_masculino,fr
barnage,Sustantivo_masculino,fr
baromètre,Sustantivo_masculino,fr
bar,Sustantivo_masculino_7,fr
ballon d'or,Sustantivo_masculino,fr
baiseur,Sustantivo_masculino,fr
ballet,Sustantivo_masculino_2,fr
baisers,Sustantivo_masculino,fr
balai,Sustantivo_masculino,fr
baladeur,Sustantivo_masculino,fr
bezant,Sustantivo_masculino,fr
baiser,Sustantivo_masculino,fr
baguel,Sustantivo_masculino_2,fr
bagne,Sustantivo_masculino,fr
bagage,Sustantivo_masculino,fr
bac,Sustantivo_masculino,fr
artichaut,Sustantivo_masculino,fr
artisan,Sustantivo_masculino,fr
article,Sustantivo_masculino,fr
argot,Sustantivo_masculino_2,fr
arbuste,Sustantivo_masculino,fr
archaïsme,Sustantivo_masculino,fr
arrière,Sustantivo_masculino,fr
archevêché,Sustantivo_masculino,fr
armistice,Sustantivo_masculino,fr
argent,Sustantivo_masculino_2,fr
arc-boutant,Sustantivo_masculino,fr
arbrisseau,Sustantivo_masculino,fr
aquæduc,Sustantivo_masculino,fr
arbitraire,Sustantivo_masculino,fr
aquarium,Sustantivo_masculino,fr
après-midi,Sustantivo_masculino,fr
arbre,Sustantivo_masculino_2,fr
appétit,Sustantivo_masculino,fr
appui,Sustantivo_masculino,fr
approvisionnement,Sustantivo_masculino,fr
aperçu,Sustantivo_masculino,fr
appel,Sustantivo_masculino,fr
aphorisme,Sustantivo_masculino,fr
anœstrus,Sustantivo_masculino,fr
apothicaire,Sustantivo_masculino,fr
août,Sustantivo_masculino,fr
antilogarithme,Sustantivo_masculino,fr
antépisode,Sustantivo_masculino,fr
anticorps,Sustantivo_masculino,fr
anthropocentrisme,Sustantivo_masculino,fr
annonce,Sustantivo_masculino,fr
animal,Sustantivo_masculino_4,fr
anniversaire,Sustantivo_masculino,fr
androïde,Sustantivo_masculino,fr
Anglois,Sustantivo_masculino,fr
andésite,Sustantivo_masculino,fr
ange,Sustantivo_masculino,fr
anesthésique,Sustantivo_masculino,fr
appareil,Sustantivo_masculino,fr
Appaloosa,Sustantivo_masculino,fr
ancœur,Sustantivo_masculino,fr
ancêtre,Sustantivo_masculino,fr
analyseur,Sustantivo_masculino,fr
ancien,Sustantivo_masculino,fr
an,Sustantivo_masculino,fr
amoureux,Sustantivo_masculino,fr
amour,Sustantivo_masculino,fr
amphibien,Sustantivo_masculino,fr
amphibie,Sustantivo_masculino,fr
amœbocyte,Sustantivo_masculino,fr
amœboïde,Sustantivo_masculino,fr
amigo,Sustantivo_masculino_4,fr
ami,Sustantivo_masculino,fr
ame,Sustantivo_masculino,fr
amas,Sustantivo_masculino,fr
ambe,Sustantivo_masculino,fr
amant,Sustantivo_masculino,fr
ambre,Sustantivo_masculino_2,fr
alphabet,Sustantivo_masculino,fr
alpha,Sustantivo_masculino,fr
alligator,Sustantivo_masculino,fr
alliage,Sustantivo_masculino,fr
aller,Sustantivo_masculino,fr
algèbre,Sustantivo_masculino,fr
alinéa,Sustantivo_masculino,fr
albe,Sustantivo_femenino,fr
aki,Sustantivo_masculino,fr
ajout,Sustantivo_masculino,fr
alcool,Sustantivo_masculino,fr
aldéhyde,Sustantivo_masculino,fr
alcaloïde,Sustantivo_masculino,fr
ala,Sustantivo_masculino,fr
ail,Sustantivo_masculino,fr
aide-soignant,Sustantivo_masculino,fr
aide-mémoire,Sustantivo_masculino,fr
aide de camp,Sustantivo_masculino,fr
agriculteur,Sustantivo_masculino,fr
ain,Sustantivo_masculino,fr
agneau,Sustantivo_masculino,fr
agir,Sustantivo_masculino,fr
agent,Sustantivo_masculino,fr
affichage,Sustantivo_masculino,fr
agas,Sustantivo_masculino,fr
agave,Sustantivo_masculino_3,fr
afficionado,Sustantivo_masculino_2,fr
appartement,Sustantivo_masculino,fr
affaiblissement,Sustantivo_masculino,fr
adobe,Sustantivo_masculino_2,fr
adolescent,Sustantivo_masculino,fr
adjectif,Sustantivo_masculino,fr
adverbe,Sustantivo_masculino,fr
acéraille,Sustantivo_masculino,fr
acier,Sustantivo_masculino,fr
adieu,Sustantivo_masculino,fr
activisme,Sustantivo_masculino_2,fr
acide aminé,Sustantivo_masculino,fr
adiante,Sustantivo_masculino,fr
achat,Sustantivo_masculino,fr
accélérateur,Sustantivo_masculino,fr
accord,Sustantivo_masculino,fr
accompagnateur,Sustantivo_masculino,fr
accueil,Sustantivo_masculino,fr
accommodateur,Sustantivo_masculino,fr
acclamateur,Sustantivo_masculino,fr
acclimateur,Sustantivo_masculino,fr
accident du travail,Sustantivo_masculino,fr
accident de travail,Sustantivo_masculino,fr
acabit,Sustantivo_masculino,fr
accident,Sustantivo_masculino,fr
aboutissant,Sustantivo_masculino,fr
abrégé,Sustantivo_masculino,fr
abréviateur,Sustantivo_masculino,fr
abraxas,Sustantivo_masculino_2,fr
abîme,Sustantivo_masculino,fr
abécédaire,Sustantivo_masculino,fr
abonnement,Sustantivo_masculino,fr
aborigène,Sustantivo_masculino,fr
ablatif,Sustantivo_masculino,fr
aboiement,Sustantivo_masculino,fr
abdomen,Sustantivo_masculino_2,fr
abducteur,Sustantivo_masculino,fr
abcès,Sustantivo_masculino,fr
abciximab,Sustantivo_masculino,fr
abbé,Sustantivo_masculino,fr
abbaye,Sustantivo_masculino,fr
abattis,Sustantivo_masculino,fr
abattoir,Sustantivo_masculino,fr
affairé,Sustantivo_masculino,fr
abattage,Sustantivo_masculino,fr
abaque,Sustantivo_masculino,fr
abat,Sustantivo_masculino,fr
abatteur,Sustantivo_masculino,fr
abattement,Sustantivo_masculino,fr
abattant,Sustantivo_masculino,fr
adoubement,Sustantivo_masculino,fr
abandonnement,Sustantivo_masculino,fr
abaissement,Sustantivo_masculino,fr
blanchisserie,Sustantivo_femenino,fr
aa,Sustantivo_masculino,fr
abandon,Sustantivo_masculino,fr
bière,Sustantivo_femenino,fr
biscutelle,Sustantivo_femenino,fr
bite,Sustantivo_femenino,fr
biologie,Sustantivo_femenino,fr
biroute,Sustantivo_masculino,fr
biographie,Sustantivo_femenino,fr
blague,Sustantivo_femenino,fr
biochimie,Sustantivo_femenino,fr
bibliophile,Sustantivo_femenino_y_masculino,fr
bibliophage,Sustantivo_femenino_y_masculino,fr
bienvenue,Sustantivo_femenino,fr
bibliographie,Sustantivo_femenino,fr
bibliothèque,Sustantivo_femenino,fr
bimbeloterie,Sustantivo_femenino,fr
bestialité,Sustantivo_femenino,fr
belliciste,Sustantivo_femenino_y_masculino,fr
belette,Sustantivo_femenino,fr
belle-fille,Sustantivo_femenino,fr
beauté,Sustantivo_femenino,fr
bataille,Sustantivo_femenino,fr
belle-sœur,Sustantivo_femenino,fr
barricade,Sustantivo_femenino,fr
barbe,Sustantivo_femenino,fr
bandurria,Sustantivo_femenino_2,fr
barbe à papa,Sustantivo_femenino,fr
banque,Sustantivo_femenino_2,fr
balistique,Sustantivo_femenino,fr
bassesse,Sustantivo_femenino,fr
baguette,Sustantivo_femenino,fr
basta,Sustantivo_femenino_y_masculino,fr
bagarre,Sustantivo_femenino,fr
baccalauréat,Sustantivo_femenino,fr
babiole,Sustantivo_femenino,fr
babine,Sustantivo_femenino,fr
azerole,Sustantivo_femenino,fr
aïeule,Sustantivo_femenino,fr
azalée,Sustantivo_femenino,fr
chirurgienne,Sustantivo_femenino,fr
axonge,Sustantivo_femenino,fr
aventure,Sustantivo_femenino,fr
avocate,Sustantivo_femenino,fr
avoine,Sustantivo_femenino,fr
auxine,Sustantivo_femenino,fr
chorde,Sustantivo_femenino,fr
coëxistence,Sustantivo_femenino,fr
coërcition,Sustantivo_femenino,fr
coëmption,Sustantivo_femenino,fr
coxarthrose,Sustantivo_femenino,fr
coërcibilité,Sustantivo_femenino,fr
coxarthrie,Sustantivo_femenino,fr
cousine,Sustantivo_femenino,fr
coulisse,Sustantivo_femenino,fr
couette,Sustantivo_femenino,fr
course,Sustantivo_femenino,fr
courgette,Sustantivo_femenino,fr
coupure,Sustantivo_femenino,fr
cours,Sustantivo_femenino,fr
corpulence,Sustantivo_femenino,fr
coroutine,Sustantivo_femenino,fr
cordialité,Sustantivo_femenino,fr
corde,Sustantivo_femenino,fr
coquelicot,Sustantivo_femenino,fr
coquille,Sustantivo_femenino,fr
correction,Sustantivo_femenino,fr
couche,Sustantivo_femenino,fr
coopération,Sustantivo_femenino,fr
conversation,Sustantivo_femenino,fr
contre-intervention,Sustantivo_femenino,fr
continuité,Sustantivo_femenino,fr
contradiction,Sustantivo_femenino,fr
contrariété,Sustantivo_femenino,fr
conséquence,Sustantivo_femenino,fr
constructrice,Sustantivo_femenino,fr
conscience,Sustantivo_femenino,fr
consommation,Sustantivo_femenino,fr
considération,Sustantivo_femenino,fr
consequence,Sustantivo_femenino,fr
constitution,Sustantivo_femenino,fr
continuation,Sustantivo_femenino,fr
connerie,Sustantivo_femenino,fr
conjugaison,Sustantivo_femenino,fr
connaissance,Sustantivo_femenino,fr
connexion,Sustantivo_femenino,fr
confœderation,Sustantivo_femenino,fr
confédération,Sustantivo_femenino,fr
confussion,Sustantivo_femenino_3,fr
confiture,Sustantivo_femenino,fr
confidence,Sustantivo_femenino,fr
confirmation,Sustantivo_femenino,fr
confiance,Sustantivo_femenino,fr
comœdie,Sustantivo_femenino,fr
condition,Sustantivo_femenino,fr
concorde,Sustantivo_femenino,fr
conception,Sustantivo_femenino,fr
concubine,Sustantivo_femenino,fr
fascination,Sustantivo_femenino,fr
fantaisie,Sustantivo_femenino,fr
famille,Sustantivo_femenino,fr
débilité,Sustantivo_femenino,fr
dysæsthésie,Sustantivo_femenino,fr
dyspnœe,Sustantivo_femenino,fr
fatigue,Sustantivo_femenino,fr
facétie,Sustantivo_femenino,fr
falaise,Sustantivo_femenino,fr
faim,Sustantivo_femenino,fr
faculté,Sustantivo_femenino,fr
facilité,Sustantivo_femenino,fr
faiblesse,Sustantivo_femenino,fr
extraction,Sustantivo_femenino,fr
extinction,Sustantivo_femenino,fr
extrémité,Sustantivo_femenino,fr
exérèse,Sustantivo_femenino,fr
exterminatrice,Sustantivo_femenino_2,fr
exécution,Sustantivo_femenino,fr
fabrication,Sustantivo_femenino,fr
face,Sustantivo_femenino,fr
extermination,Sustantivo_femenino,fr
extention,Sustantivo_femenino,fr
expérimentation,Sustantivo_femenino,fr
expérience,Sustantivo_femenino,fr
extension,Sustantivo_femenino_2,fr
exsanguination,Sustantivo_femenino,fr
expulsion,Sustantivo_femenino,fr
exposition,Sustantivo_femenino,fr
existence,Sustantivo_femenino,fr
exportation,Sustantivo_femenino,fr
exoticisation,Sustantivo_femenino,fr
exploitation,Sustantivo_femenino,fr
expiation,Sustantivo_femenino,fr
expression,Sustantivo_femenino,fr
exigence,Sustantivo_femenino,fr
exclusion,Sustantivo_femenino,fr
exemption,Sustantivo_femenino,fr
exception,Sustantivo_femenino,fr
excitation,Sustantivo_femenino,fr
excellence,Sustantivo_femenino,fr
exaction,Sustantivo_femenino,fr
euphonie,Sustantivo_femenino,fr
estrone,Sustantivo_femenino,fr
esthésie,Sustantivo_femenino,fr
espèce,Sustantivo_femenino,fr
espressione,Sustantivo_femenino,fr
espérance,Sustantivo_femenino,fr
essentialité,Sustantivo_femenino,fr
esquisse,Sustantivo_femenino,fr
imprudence,Sustantivo_femenino,fr
importance,Sustantivo_femenino,fr
impossibilité,Sustantivo_femenino,fr
impunité,Sustantivo_femenino,fr
immunoglobuline,Sustantivo_femenino,fr
immolation,Sustantivo_femenino,fr
imperfection,Sustantivo_femenino,fr
gorge,Sustantivo_femenino_2,fr
infidélité,Sustantivo_femenino,fr
infection,Sustantivo_femenino,fr
influence,Sustantivo_femenino,fr
inflexion,Sustantivo_femenino,fr
infante,Sustantivo_femenino,fr
inflammation,Sustantivo_femenino,fr
indépendance,Sustantivo_femenino,fr
industrialisation,Sustantivo_femenino,fr
indication,Sustantivo_femenino,fr
indifférence,Sustantivo_femenino,fr
individualité,Sustantivo_femenino,fr
inculpation,Sustantivo_femenino,fr
incoërcibilité,Sustantivo_femenino,fr
impureté,Sustantivo_femenino,fr
immixtion,Sustantivo_femenino,fr
image,Sustantivo_femenino,fr
imitation,Sustantivo_femenino,fr
illusion,Sustantivo_femenino,fr
illustration,Sustantivo_femenino,fr
incommodité,Sustantivo_femenino,fr
incapacité,Sustantivo_femenino,fr
illiberté,Sustantivo_femenino,fr
idéologie,Sustantivo_femenino,fr
illumination,Sustantivo_femenino,fr
idée,Sustantivo_femenino,fr
idolopée,Sustantivo_femenino,fr
identité,Sustantivo_femenino,fr
hétérœcie,Sustantivo_femenino,fr
héliogravure,Sustantivo_femenino,fr
hématie,Sustantivo_femenino,fr
hémorragie,Sustantivo_femenino,fr
hémoc,Sustantivo_femenino,fr
hémoculture,Sustantivo_femenino,fr
hémoglobine,Sustantivo_femenino,fr
hépatocyte,Sustantivo_femenino,fr
hæmorrhagie,Sustantivo_femenino,fr
hæmaturie,Sustantivo_femenino,fr
hæmoglobine,Sustantivo_femenino,fr
hyène,Sustantivo_femenino,fr
hyæne,Sustantivo_femenino,fr
hypokhâgne,Sustantivo_femenino,fr
hypnose,Sustantivo_femenino,fr
hæresie,Sustantivo_femenino,fr
humidité,Sustantivo_femenino,fr
humanité,Sustantivo_femenino,fr
hygiène,Sustantivo_femenino,fr
hydrographie,Sustantivo_femenino,fr
hutte,Sustantivo_femenino,fr
hyperæsthésie,Sustantivo_femenino,fr
hydrophobie,Sustantivo_femenino,fr
humiliation,Sustantivo_femenino,fr
louange,Sustantivo_femenino,fr
luette,Sustantivo_femenino,fr
lombes,Sustantivo_femenino_plural,fr
luminescence,Sustantivo_femenino,fr
mélodie,Sustantivo_femenino,fr
lotion,Sustantivo_femenino,fr
luminosité,Sustantivo_femenino,fr
mélancolie,Sustantivo_femenino,fr
méditation,Sustantivo_femenino,fr
mænade,Sustantivo_femenino,fr
mécanique,Sustantivo_femenino,fr
mâchoire,Sustantivo_femenino,fr
mélancholie,Sustantivo_femenino,fr
médaille,Sustantivo_femenino,fr
musicologie,Sustantivo_femenino,fr
myoclonie phrénoglottique,Sustantivo_femenino,fr
musique,Sustantivo_femenino,fr
musicalité,Sustantivo_femenino,fr
mutante,Sustantivo_femenino,fr
myoclonie,Sustantivo_femenino,fr
myosotis,Sustantivo_femenino,fr
moutarde,Sustantivo_femenino,fr
mousseline,Sustantivo_femenino,fr
morsure,Sustantivo_femenino,fr
mouche,Sustantivo_femenino,fr
mosquée,Sustantivo_femenino,fr
moustache,Sustantivo_femenino,fr
multitude,Sustantivo_femenino,fr
monœcie,Sustantivo_femenino,fr
moisson,Sustantivo_femenino,fr
montjoie,Sustantivo_femenino,fr
monnaie,Sustantivo_femenino,fr
montagne,Sustantivo_femenino,fr
monarchie,Sustantivo_femenino,fr
more,Sustantivo_neutro_3,fr
modération,Sustantivo_femenino,fr
modalité,Sustantivo_femenino,fr
mobilité,Sustantivo_femenino,fr
mitre,Sustantivo_femenino,fr
mitrailleuse,Sustantivo_femenino,fr
mitose,Sustantivo_femenino,fr
modestie,Sustantivo_femenino,fr
miséricorde,Sustantivo_femenino,fr
miniature,Sustantivo_femenino,fr
mieux,Sustantivo_femenino,fr
mine,Sustantivo_femenino,fr
mesdames,Sustantivo_femenino,fr
minute,Sustantivo_femenino,fr
meute,Sustantivo_femenino,fr
mesure,Sustantivo_femenino,fr
oscillation,Sustantivo_femenino,fr
orthopnœe,Sustantivo_femenino,fr
orthopnée,Sustantivo_femenino,fr
orthologie,Sustantivo_femenino,fr
orthographe,Sustantivo_femenino,fr
orge,Sustantivo_femenino,fr
merveille,Sustantivo_femenino,fr
orthographie,Sustantivo_femenino,fr
poterie,Sustantivo_femenino,fr
potomanie,Sustantivo_femenino,fr
posterne,Sustantivo_femenino,fr
poudre,Sustantivo_femenino,fr
postérité,Sustantivo_femenino,fr
possession,Sustantivo_femenino,fr
possibilité,Sustantivo_femenino,fr
popularité,Sustantivo_femenino,fr
population,Sustantivo_femenino,fr
porte,Sustantivo_femenino,fr
position,Sustantivo_femenino,fr
pornographie,Sustantivo_femenino,fr
porphyrie,Sustantivo_femenino,fr
ponctualité,Sustantivo_femenino,fr
pomme,Sustantivo_femenino,fr
polyester,Sustantivo_femenino,fr
poire,Sustantivo_femenino,fr
polarisation,Sustantivo_femenino,fr
poinsettia,Sustantivo_femenino,fr
polaire,Sustantivo_femenino,fr
poltronnerie,Sustantivo_femenino,fr
plèvre,Sustantivo_femenino,fr
pluie,Sustantivo_femenino,fr
pluralité,Sustantivo_femenino,fr
plongée,Sustantivo_femenino,fr
plupart,Sustantivo_femenino,fr
planchette,Sustantivo_femenino,fr
poignée,Sustantivo_femenino,fr
poche,Sustantivo_femenino,fr
plage,Sustantivo_femenino,fr
pizza,Sustantivo_femenino_3,fr
place,Sustantivo_femenino,fr
plaine,Sustantivo_femenino,fr
piété,Sustantivo_femenino,fr
planche,Sustantivo_femenino,fr
pirogue,Sustantivo_femenino,fr
pinte,Sustantivo_femenino,fr
pilule,Sustantivo_femenino,fr
pierre,Sustantivo_femenino_2,fr
physicochimie,Sustantivo_femenino,fr
physique,Sustantivo_femenino,fr
phrase,Sustantivo_femenino,fr
phytochimie,Sustantivo_femenino,fr
physiognomonie,Sustantivo_femenino,fr
phrénologie,Sustantivo_femenino,fr
redondance,Sustantivo_femenino,fr
reconnexion,Sustantivo_femenino,fr
recherche,Sustantivo_femenino,fr
rationalité,Sustantivo_femenino,fr
rechute,Sustantivo_femenino,fr
soie,Sustantivo_femenino,fr
recette,Sustantivo_femenino,fr
société,Sustantivo_femenino,fr
sincérité,Sustantivo_femenino,fr
sexualité,Sustantivo_femenino,fr
simplicité,Sustantivo_femenino,fr
señora,Sustantivo_femenino_3,fr
silhouette,Sustantivo_femenino,fr
servitude,Sustantivo_femenino,fr
serre,Sustantivo_femenino,fr
sensibilité,Sustantivo_femenino,fr
seringue,Sustantivo_femenino,fr
serpentinite,Sustantivo_femenino,fr
semence,Sustantivo_femenino,fr
semaine,Sustantivo_femenino,fr
semoule,Sustantivo_femenino,fr
scorie,Sustantivo_femenino,fr
sauvagerie,Sustantivo_femenino,fr
sauvegarde,Sustantivo_femenino,fr
schistosomiase,Sustantivo_femenino,fr
schizophrénie,Sustantivo_femenino,fr
sautillabilité,Sustantivo_femenino,fr
scarole,Sustantivo_femenino,fr
science,Sustantivo_femenino,fr
saucisse,Sustantivo_femenino,fr
sauce tomate,Sustantivo_femenino,fr
satisfaction,Sustantivo_femenino,fr
sardine,Sustantivo_femenino,fr
sapience,Sustantivo_femenino,fr
sarbacane,Sustantivo_femenino,fr
saudade,Sustantivo_femenino_2,fr
santé,Sustantivo_femenino,fr
sanidine,Sustantivo_femenino,fr
salve,Sustantivo_femenino,fr
saleté,Sustantivo_femenino,fr
sandale,Sustantivo_femenino,fr
salsepareille,Sustantivo_femenino,fr
salade,Sustantivo_femenino,fr
saison,Sustantivo_femenino,fr
salacité,Sustantivo_femenino,fr
toile,Sustantivo_femenino,fr
tirade,Sustantivo_femenino,fr
tige,Sustantivo_femenino,fr
tique,Sustantivo_femenino,fr
théocratie,Sustantivo_femenino,fr
æmulation,Sustantivo_femenino,fr
ære,Sustantivo_femenino,fr
æquité,Sustantivo_femenino,fr
æquation,Sustantivo_femenino,fr
æquanimité,Sustantivo_femenino,fr
ædification,Sustantivo_femenino,fr
ægophonie,Sustantivo_femenino,fr
ânerie,Sustantivo_femenino,fr
âme,Sustantivo_femenino,fr
âme-sœur,Sustantivo_femenino,fr
âge,Sustantivo_femenino,fr
âme sœur,Sustantivo_femenino,fr
zooglœe,Sustantivo_femenino,fr
zenana,Sustantivo_femenino,fr
ypérite,Sustantivo_femenino,fr
zooglée,Sustantivo_femenino,fr
zoophilie,Sustantivo_femenino,fr
théologie,Sustantivo_femenino,fr
zénana,Sustantivo_femenino,fr
yourte,Sustantivo_femenino,fr
yole,Sustantivo_femenino,fr
yeuse,Sustantivo_femenino,fr
zoœcie,Sustantivo_femenino,fr
xénophobie,Sustantivo_femenino,fr
vérification,Sustantivo_femenino,fr
vénération,Sustantivo_femenino,fr
vélocité,Sustantivo_femenino,fr
vue,Sustantivo_femenino,fr
véhémence,Sustantivo_femenino,fr
végétation,Sustantivo_femenino,fr
voûte,Sustantivo_femenino,fr
voyelle,Sustantivo_femenino,fr
volonté,Sustantivo_femenino,fr
voute,Sustantivo_femenino,fr
voix,Sustantivo_femenino,fr
vérité,Sustantivo_femenino,fr
vulgarité,Sustantivo_femenino,fr
voie,Sustantivo_femenino,fr
vitalité,Sustantivo_femenino,fr
vitamine,Sustantivo_femenino,fr
vis,Sustantivo_masculino_2,fr
viscose,Sustantivo_femenino,fr
œstrone,Sustantivo_femenino,fr
œuvre,Sustantivo_femenino,fr
γ-globuline,Sustantivo_femenino,fr
œsophagotomie,Sustantivo_femenino,fr
virginité,Sustantivo_femenino,fr
œsophagite,Sustantivo_femenino,fr
virago,Sustantivo_femenino_2,fr
œnomanie,Sustantivo_femenino,fr
œcuménicité,Sustantivo_femenino,fr
œnomancie,Sustantivo_femenino,fr
œcoumène,Sustantivo_femenino,fr
œconomie,Sustantivo_femenino,fr
île,Sustantivo_femenino,fr
évasion,Sustantivo_femenino,fr
évolution,Sustantivo_femenino,fr
œcologie,Sustantivo_femenino,fr
étincelle,Sustantivo_femenino,fr
étroitesse,Sustantivo_femenino,fr
étymologie,Sustantivo_femenino,fr
évaluation,Sustantivo_femenino,fr
éternité,Sustantivo_femenino,fr
étoile,Sustantivo_femenino_2,fr
éructation,Sustantivo_femenino,fr
épée,Sustantivo_femenino,fr
épreuve,Sustantivo_femenino,fr
équation,Sustantivo_femenino,fr
équanimité,Sustantivo_femenino,fr
équité,Sustantivo_femenino,fr
époque,Sustantivo_femenino,fr
épopée,Sustantivo_femenino,fr
épingle,Sustantivo_femenino,fr
épouse,Sustantivo_femenino,fr
épicerie,Sustantivo_femenino,fr
éponge,Sustantivo_femenino,fr
épigraphe,Sustantivo_femenino,fr
éraflure,Sustantivo_femenino,fr
épice,Sustantivo_femenino,fr
épaule,Sustantivo_femenino,fr
émancipation,Sustantivo_femenino,fr
émission,Sustantivo_femenino,fr
épargne,Sustantivo_femenino,fr
émeraude,Sustantivo_femenino,fr
élégie,Sustantivo_femenino,fr
énergétique,Sustantivo_femenino,fr
éloquence,Sustantivo_femenino,fr
électronique,Sustantivo_femenino,fr
électrochimie,Sustantivo_femenino,fr
élimination,Sustantivo_femenino,fr
élection,Sustantivo_femenino,fr
électricité,Sustantivo_femenino,fr
éléphante,Sustantivo_femenino,fr
élaboration,Sustantivo_femenino,fr
égratignure,Sustantivo_femenino,fr
égalité,Sustantivo_femenino,fr
égide,Sustantivo_femenino,fr
église,Sustantivo_femenino,fr
égophonie,Sustantivo_femenino,fr
éjaculation,Sustantivo_femenino,fr
éducation,Sustantivo_femenino,fr
édition,Sustantivo_femenino,fr
édification,Sustantivo_femenino,fr
écriture,Sustantivo_femenino,fr
écuelle,Sustantivo_femenino,fr
écorce,Sustantivo_femenino,fr
écoute,Sustantivo_femenino,fr
économie,Sustantivo_femenino,fr
ætiologie,Sustantivo_femenino,fr
écaille,Sustantivo_femenino,fr
